127.0.0.1 - - [10/Aug/2025:20:11:46 +0000] "GET /health HTTP/1.1" 502 150 "-" "curl/8.14.1" "-" rt=3.078 uct="-" uht="-" urt="3.077"
127.0.0.1 - - [10/Aug/2025:21:24:27 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.009 uct="0.001" uht="0.010" urt="0.010"
127.0.0.1 - - [10/Aug/2025:21:24:57 +0000] "GET /health HTTP/1.1" 200 308 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [10/Aug/2025:21:25:27 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.003 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [10/Aug/2025:21:25:57 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.006 uct="0.001" uht="0.006" urt="0.006"
127.0.0.1 - - [10/Aug/2025:21:26:27 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.008 uct="0.001" uht="0.008" urt="0.008"
127.0.0.1 - - [10/Aug/2025:21:26:57 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:21:27:27 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.005 uct="0.001" uht="0.005" urt="0.005"
127.0.0.1 - - [10/Aug/2025:21:27:57 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [10/Aug/2025:21:28:27 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.008 uct="0.001" uht="0.009" urt="0.009"
127.0.0.1 - - [10/Aug/2025:21:28:57 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.005 uct="0.001" uht="0.005" urt="0.005"
127.0.0.1 - - [10/Aug/2025:21:29:27 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [10/Aug/2025:21:29:57 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.003 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:21:30:27 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.007 uct="0.001" uht="0.007" urt="0.007"
127.0.0.1 - - [10/Aug/2025:21:30:58 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [10/Aug/2025:21:31:28 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.007 uct="0.001" uht="0.008" urt="0.008"
127.0.0.1 - - [10/Aug/2025:21:31:58 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.013 uct="0.000" uht="0.013" urt="0.013"
127.0.0.1 - - [10/Aug/2025:21:32:28 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.006 uct="0.001" uht="0.006" urt="0.006"
127.0.0.1 - - [10/Aug/2025:21:32:58 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [10/Aug/2025:21:33:28 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.005 uct="0.001" uht="0.006" urt="0.006"
127.0.0.1 - - [10/Aug/2025:21:33:58 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.011 uct="0.000" uht="0.010" urt="0.010"
127.0.0.1 - - [10/Aug/2025:21:34:28 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.012 uct="0.000" uht="0.011" urt="0.011"
127.0.0.1 - - [10/Aug/2025:21:34:58 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.007 uct="0.001" uht="0.007" urt="0.007"
127.0.0.1 - - [10/Aug/2025:21:35:28 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.007 uct="0.001" uht="0.007" urt="0.007"
127.0.0.1 - - [10/Aug/2025:21:35:58 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.010 uct="0.001" uht="0.010" urt="0.010"
127.0.0.1 - - [10/Aug/2025:21:36:28 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.009 uct="0.001" uht="0.009" urt="0.009"
127.0.0.1 - - [10/Aug/2025:21:36:59 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.005 uct="0.001" uht="0.006" urt="0.006"
127.0.0.1 - - [10/Aug/2025:21:37:29 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.010 uct="0.000" uht="0.010" urt="0.010"
127.0.0.1 - - [10/Aug/2025:21:37:59 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.008 uct="0.000" uht="0.007" urt="0.007"
127.0.0.1 - - [10/Aug/2025:21:38:29 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.016 uct="0.001" uht="0.016" urt="0.016"
127.0.0.1 - - [10/Aug/2025:21:38:59 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.019 uct="0.001" uht="0.018" urt="0.018"
127.0.0.1 - - [10/Aug/2025:21:39:29 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.006 uct="0.000" uht="0.006" urt="0.006"
127.0.0.1 - - [10/Aug/2025:21:39:59 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.013 uct="0.000" uht="0.012" urt="0.012"
127.0.0.1 - - [10/Aug/2025:21:40:29 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.012 uct="0.001" uht="0.013" urt="0.013"
127.0.0.1 - - [10/Aug/2025:21:40:59 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [10/Aug/2025:21:41:29 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [10/Aug/2025:21:41:59 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:21:42:29 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.006 uct="0.001" uht="0.006" urt="0.006"
127.0.0.1 - - [10/Aug/2025:21:42:59 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:21:43:30 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.004 uct="0.001" uht="0.004" urt="0.004"
127.0.0.1 - - [10/Aug/2025:21:44:00 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.004 uct="0.001" uht="0.004" urt="0.004"
127.0.0.1 - - [10/Aug/2025:21:44:30 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.003 uct="0.001" uht="0.004" urt="0.004"
127.0.0.1 - - [10/Aug/2025:21:45:00 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:21:45:30 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [10/Aug/2025:21:46:00 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.009 uct="0.000" uht="0.009" urt="0.009"
127.0.0.1 - - [10/Aug/2025:21:46:30 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [10/Aug/2025:21:47:00 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.007 uct="0.000" uht="0.006" urt="0.006"
127.0.0.1 - - [10/Aug/2025:21:47:30 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [10/Aug/2025:21:48:00 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [10/Aug/2025:21:48:30 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [10/Aug/2025:21:49:00 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.005 uct="0.001" uht="0.005" urt="0.005"
127.0.0.1 - - [10/Aug/2025:21:49:30 +0000] "GET /health HTTP/1.1" 200 308 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:21:50:01 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [10/Aug/2025:21:50:31 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:21:51:01 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:21:51:31 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.004 uct="0.001" uht="0.004" urt="0.004"
127.0.0.1 - - [10/Aug/2025:21:52:01 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:21:52:31 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:21:53:01 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [10/Aug/2025:21:53:31 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.003 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [10/Aug/2025:21:54:01 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [10/Aug/2025:21:54:31 +0000] "GET /health HTTP/1.1" 200 308 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:21:55:01 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [10/Aug/2025:21:55:31 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:21:56:01 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.005 uct="0.001" uht="0.005" urt="0.005"
127.0.0.1 - - [10/Aug/2025:21:56:31 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:21:57:02 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [10/Aug/2025:21:57:32 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:21:58:02 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.001 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:21:58:32 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [10/Aug/2025:21:59:02 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:21:59:32 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:00:02 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [10/Aug/2025:22:00:32 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [10/Aug/2025:22:01:02 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [10/Aug/2025:22:01:32 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:02:02 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:02:32 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.007 uct="0.000" uht="0.007" urt="0.007"
127.0.0.1 - - [10/Aug/2025:22:03:02 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.005 uct="0.001" uht="0.006" urt="0.006"
127.0.0.1 - - [10/Aug/2025:22:03:32 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:04:02 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:04:33 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [10/Aug/2025:22:05:03 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:05:33 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:06:03 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.007 uct="0.000" uht="0.007" urt="0.007"
127.0.0.1 - - [10/Aug/2025:22:06:33 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:07:03 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:07:33 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.006" urt="0.006"
127.0.0.1 - - [10/Aug/2025:22:08:03 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.003 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [10/Aug/2025:22:08:33 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [10/Aug/2025:22:09:03 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.003 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [10/Aug/2025:22:09:33 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.010 uct="0.001" uht="0.010" urt="0.010"
127.0.0.1 - - [10/Aug/2025:22:10:03 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [10/Aug/2025:22:10:33 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:11:03 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:11:34 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.006 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [10/Aug/2025:22:12:04 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.006 uct="0.000" uht="0.006" urt="0.006"
127.0.0.1 - - [10/Aug/2025:22:12:34 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:13:04 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.006 uct="0.000" uht="0.007" urt="0.007"
127.0.0.1 - - [10/Aug/2025:22:13:34 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:14:04 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.006 uct="0.001" uht="0.006" urt="0.006"
127.0.0.1 - - [10/Aug/2025:22:14:34 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [10/Aug/2025:22:15:04 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.004 uct="0.001" uht="0.005" urt="0.005"
127.0.0.1 - - [10/Aug/2025:22:15:34 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:16:04 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [10/Aug/2025:22:16:34 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:17:04 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [10/Aug/2025:22:17:34 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [10/Aug/2025:22:18:04 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.006 uct="0.001" uht="0.006" urt="0.006"
127.0.0.1 - - [10/Aug/2025:22:18:35 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [10/Aug/2025:22:19:05 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [10/Aug/2025:22:19:35 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.004 uct="0.001" uht="0.004" urt="0.004"
127.0.0.1 - - [10/Aug/2025:22:20:05 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [10/Aug/2025:22:20:35 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:21:05 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [10/Aug/2025:22:21:35 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:22:05 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [10/Aug/2025:22:22:35 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.006 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [10/Aug/2025:22:23:05 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [10/Aug/2025:22:23:35 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:24:05 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.009 uct="0.000" uht="0.008" urt="0.008"
127.0.0.1 - - [10/Aug/2025:22:24:35 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.012 uct="0.001" uht="0.012" urt="0.012"
127.0.0.1 - - [10/Aug/2025:22:25:05 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.009 uct="0.000" uht="0.009" urt="0.009"
127.0.0.1 - - [10/Aug/2025:22:25:36 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [10/Aug/2025:22:26:06 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.008 uct="0.000" uht="0.008" urt="0.008"
127.0.0.1 - - [10/Aug/2025:22:26:36 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.013 uct="0.001" uht="0.013" urt="0.013"
127.0.0.1 - - [10/Aug/2025:22:27:06 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:27:36 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.007 uct="0.001" uht="0.007" urt="0.007"
127.0.0.1 - - [10/Aug/2025:22:28:06 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.006 uct="0.000" uht="0.006" urt="0.006"
185.199.109.133 - - [10/Aug/2025:22:28:28 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/7.86.0" "-" rt=0.037 uct="0.001" uht="0.037" urt="0.037"
127.0.0.1 - - [10/Aug/2025:22:28:36 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
185.199.109.133 - - [10/Aug/2025:22:28:42 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/7.86.0" "-" rt=0.010 uct="0.001" uht="0.010" urt="0.010"
127.0.0.1 - - [10/Aug/2025:22:29:06 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.010 uct="0.001" uht="0.010" urt="0.010"
127.0.0.1 - - [10/Aug/2025:22:29:36 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:30:06 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [10/Aug/2025:22:30:36 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.008 uct="0.000" uht="0.008" urt="0.008"
127.0.0.1 - - [10/Aug/2025:22:31:06 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:31:36 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:32:06 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [10/Aug/2025:22:32:37 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.010 uct="0.000" uht="0.010" urt="0.010"
127.0.0.1 - - [10/Aug/2025:22:33:07 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:33:37 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:34:07 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.007 uct="0.000" uht="0.007" urt="0.007"
127.0.0.1 - - [10/Aug/2025:22:34:37 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:35:07 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:35:37 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:36:07 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [10/Aug/2025:22:36:37 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.011 uct="0.000" uht="0.010" urt="0.010"
